epoch,loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
39,68.17984008789062,68.17984008789062,88.02479553222656,88.02479553222656
40,69.11143493652344,69.11143493652344,87.40011596679688,87.40011596679688
41,68.19755554199219,68.19755554199219,90.45189666748047,90.45189666748047
42,67.30223846435547,67.30223846435547,85.33130645751953,85.33130645751953
43,67.96630859375,67.96630859375,86.20063781738281,86.20063781738281
44,66.5804214477539,66.5804214477539,91.08865356445312,91.08865356445312
45,68.35591888427734,68.35591888427734,88.32398986816406,88.32398986816406
46,67.28589630126953,67.28589630126953,87.54552459716797,87.54552459716797
47,65.31111145019531,65.31111145019531,87.66555786132812,87.66555786132812
48,64.15970611572266,64.15970611572266,86.05796813964844,86.05796813964844
49,61.05165481567383,61.05165481567383,72.69823455810547,72.69823455810547
50,50.667625427246094,50.667625427246094,62.242210388183594,62.242210388183594
51,47.884769439697266,47.884769439697266,62.34684753417969,62.34684753417969
52,48.348716735839844,48.348716735839844,62.22721481323242,62.22721481323242
53,46.00115966796875,46.00115966796875,57.471710205078125,57.471710205078125
54,46.573394775390625,46.573394775390625,64.16162109375,64.16162109375
55,47.07901382446289,47.07901382446289,52.74849319458008,52.74849319458008
56,45.71429443359375,45.71429443359375,51.55866622924805,51.55866622924805
57,45.94212341308594,45.94212341308594,57.36404800415039,57.36404800415039
58,45.476844787597656,45.476844787597656,53.996646881103516,53.996646881103516
59,45.61224365234375,45.61224365234375,51.96598815917969,51.96598815917969
60,45.0132942199707,45.0132942199707,54.61736297607422,54.61736297607422
61,46.38174819946289,46.38174819946289,52.086856842041016,52.086856842041016
62,43.960941314697266,43.960941314697266,55.81588363647461,55.81588363647461
63,45.56747817993164,45.56747817993164,51.092041015625,51.092041015625
64,43.795631408691406,43.795631408691406,49.77196502685547,49.77196502685547
65,41.86156463623047,41.86156463623047,55.69673156738281,55.69673156738281
66,42.934810638427734,42.934810638427734,53.45119857788086,53.45119857788086
67,44.54905319213867,44.54905319213867,54.89480972290039,54.89480972290039
68,43.923912048339844,43.923912048339844,57.33634948730469,57.33634948730469
69,43.558109283447266,43.558109283447266,47.25416946411133,47.25416946411133
70,42.07295227050781,42.07295227050781,50.998687744140625,50.998687744140625
71,42.72127914428711,42.72127914428711,51.436668395996094,51.436668395996094
72,42.3422737121582,42.3422737121582,53.707794189453125,53.707794189453125
73,42.75771713256836,42.75771713256836,48.75893783569336,48.75893783569336
74,42.32749938964844,42.32749938964844,50.21686935424805,50.21686935424805
75,42.41167449951172,42.41167449951172,52.021305084228516,52.021305084228516
76,42.53904342651367,42.53904342651367,49.93581771850586,49.93581771850586
77,41.92356872558594,41.92356872558594,46.47020721435547,46.47020721435547
78,42.23807144165039,42.23807144165039,50.251251220703125,50.251251220703125
79,42.523895263671875,42.523895263671875,51.71623611450195,51.71623611450195
80,42.95565414428711,42.95565414428711,51.99700164794922,51.99700164794922
81,42.1493034362793,42.1493034362793,50.69948196411133,50.69948196411133
82,41.83331298828125,41.83331298828125,56.28971862792969,56.28971862792969
83,41.00800323486328,41.00800323486328,64.18170928955078,64.18170928955078
84,40.5155143737793,40.5155143737793,59.36782455444336,59.36782455444336
85,42.277286529541016,42.277286529541016,54.43290710449219,54.43290710449219
86,40.63930130004883,40.63930130004883,53.19736862182617,53.19736862182617
87,40.44770050048828,40.44770050048828,49.47954559326172,49.47954559326172
88,41.4730224609375,41.4730224609375,51.96825408935547,51.96825408935547
89,40.91590118408203,40.91590118408203,53.48487854003906,53.48487854003906
90,41.42314147949219,41.42314147949219,47.42518997192383,47.42518997192383
91,40.806034088134766,40.806034088134766,49.325538635253906,49.325538635253906
92,40.33940124511719,40.33940124511719,49.53339767456055,49.53339767456055
93,40.10259246826172,40.10259246826172,49.46849060058594,49.46849060058594
94,39.94972610473633,39.94972610473633,51.536468505859375,51.536468505859375
95,40.449710845947266,40.449710845947266,47.436798095703125,47.436798095703125
96,39.686126708984375,39.686126708984375,49.66518020629883,49.66518020629883
97,39.848304748535156,39.848304748535156,53.75242614746094,53.75242614746094
98,38.9581184387207,38.9581184387207,53.81864929199219,53.81864929199219
99,38.641048431396484,38.641048431396484,51.07718276977539,51.07718276977539
100,40.364566802978516,40.364566802978516,50.0357666015625,50.0357666015625
101,39.576629638671875,39.576629638671875,53.59933090209961,53.59933090209961
102,39.57007598876953,39.57007598876953,50.16722869873047,50.16722869873047
103,40.39759063720703,40.39759063720703,52.44327163696289,52.44327163696289
104,40.32044982910156,40.32044982910156,51.501319885253906,51.501319885253906
105,39.732749938964844,39.732749938964844,51.64369583129883,51.64369583129883
106,39.63015365600586,39.63015365600586,45.841495513916016,45.841495513916016
107,39.023860931396484,39.023860931396484,50.656280517578125,50.656280517578125
108,39.55584716796875,39.55584716796875,50.20947265625,50.20947265625
109,37.75381851196289,37.75381851196289,46.84308624267578,46.84308624267578
110,37.78041458129883,37.78041458129883,51.251068115234375,51.251068115234375
111,37.931922912597656,37.931922912597656,54.950538635253906,54.950538635253906
112,37.99013137817383,37.99013137817383,47.802249908447266,47.802249908447266
113,38.23799514770508,38.23799514770508,48.397560119628906,48.397560119628906
114,38.49391174316406,38.49391174316406,52.124969482421875,52.124969482421875
115,39.274147033691406,39.274147033691406,50.821834564208984,50.821834564208984
116,42.58845520019531,42.58845520019531,52.640499114990234,52.640499114990234
117,41.448307037353516,41.448307037353516,68.4200668334961,68.4200668334961
118,40.7089729309082,40.7089729309082,55.176300048828125,55.176300048828125
119,41.117557525634766,41.117557525634766,55.02409744262695,55.02409744262695
120,40.992149353027344,40.992149353027344,51.41130828857422,51.41130828857422
121,40.39688491821289,40.39688491821289,46.37740707397461,46.37740707397461
122,40.81290054321289,40.81290054321289,53.20430374145508,53.20430374145508
123,39.61581039428711,39.61581039428711,51.191532135009766,51.191532135009766
124,39.07692337036133,39.07692337036133,51.87083435058594,51.87083435058594
125,39.12926483154297,39.12926483154297,50.245853424072266,50.245853424072266
126,38.72647476196289,38.72647476196289,48.912994384765625,48.912994384765625
127,38.4388313293457,38.4388313293457,54.01189041137695,54.01189041137695
128,37.26820755004883,37.26820755004883,49.04085922241211,49.04085922241211
129,38.08768844604492,38.08768844604492,52.51994705200195,52.51994705200195
130,38.74298858642578,38.74298858642578,70.15312194824219,70.15312194824219
131,37.190895080566406,37.190895080566406,52.21744918823242,52.21744918823242
132,37.18327713012695,37.18327713012695,53.0963134765625,53.0963134765625
133,36.65793991088867,36.65793991088867,52.77570343017578,52.77570343017578
134,36.70915222167969,36.70915222167969,133.1023712158203,133.1023712158203
135,39.347347259521484,39.347347259521484,70.77210235595703,70.77210235595703
136,38.41497802734375,38.41497802734375,50.384395599365234,50.384395599365234
137,37.78506088256836,37.78506088256836,54.24406051635742,54.24406051635742
138,37.976593017578125,37.976593017578125,57.41364288330078,57.41364288330078
139,36.874305725097656,36.874305725097656,51.16914749145508,51.16914749145508
140,36.948204040527344,36.948204040527344,52.54631423950195,52.54631423950195
141,37.027671813964844,37.027671813964844,56.50606918334961,56.50606918334961
142,38.15470504760742,38.15470504760742,53.79218292236328,53.79218292236328
143,36.67066192626953,36.67066192626953,58.75547790527344,58.75547790527344
144,37.006160736083984,37.006160736083984,51.47983932495117,51.47983932495117
145,36.10823059082031,36.10823059082031,50.881446838378906,50.881446838378906
146,37.18382263183594,37.18382263183594,55.89362335205078,55.89362335205078
147,36.62525939941406,36.62525939941406,57.04359436035156,57.04359436035156
148,36.04189682006836,36.04189682006836,48.67518997192383,48.67518997192383
149,36.49209976196289,36.49209976196289,49.98426818847656,49.98426818847656
150,35.80816650390625,35.80816650390625,51.85597229003906,51.85597229003906
151,36.17135238647461,36.17135238647461,52.85070037841797,52.85070037841797
152,34.808902740478516,34.808902740478516,53.28732681274414,53.28732681274414
153,34.41720199584961,34.41720199584961,54.56162643432617,54.56162643432617
154,36.96274185180664,36.96274185180664,54.995704650878906,54.995704650878906
155,33.30426025390625,33.30426025390625,46.07224655151367,46.07224655151367
156,33.3388557434082,33.3388557434082,49.35871124267578,49.35871124267578
157,34.71769332885742,34.71769332885742,52.10466003417969,52.10466003417969
158,34.34526443481445,34.34526443481445,68.35479736328125,68.35479736328125
159,34.49977111816406,34.49977111816406,53.1507568359375,53.1507568359375
160,32.58012390136719,32.58012390136719,59.503074645996094,59.503074645996094
161,35.50893783569336,35.50893783569336,57.26470184326172,57.26470184326172
162,32.67910385131836,32.67910385131836,47.57460403442383,47.57460403442383
163,35.99626541137695,35.99626541137695,50.06917190551758,50.06917190551758
164,32.767250061035156,32.767250061035156,56.34696960449219,56.34696960449219
165,32.45606994628906,32.45606994628906,54.27180480957031,54.27180480957031
166,35.244239807128906,35.244239807128906,57.5540771484375,57.5540771484375
167,33.36319351196289,33.36319351196289,59.439453125,59.439453125
168,33.01034927368164,33.01034927368164,66.47203826904297,66.47203826904297
169,33.62861633300781,33.62861633300781,88.60269165039062,88.60269165039062
170,32.861793518066406,32.861793518066406,54.35380935668945,54.35380935668945
171,33.481971740722656,33.481971740722656,53.07081985473633,53.07081985473633
172,33.55169677734375,33.55169677734375,51.56498336791992,51.56498336791992
173,31.472145080566406,31.472145080566406,54.04880142211914,54.04880142211914
174,33.19074630737305,33.19074630737305,54.17459487915039,54.17459487915039
175,33.56430435180664,33.56430435180664,54.484527587890625,54.484527587890625
176,35.85197448730469,35.85197448730469,50.050926208496094,50.050926208496094
177,33.76972579956055,33.76972579956055,45.01585388183594,45.01585388183594
178,34.8340950012207,34.8340950012207,47.14531707763672,47.14531707763672
179,33.52165222167969,33.52165222167969,53.17367935180664,53.17367935180664
180,32.9898567199707,32.9898567199707,48.81592559814453,48.81592559814453
181,33.47733688354492,33.47733688354492,66.7667007446289,66.7667007446289
182,32.966793060302734,32.966793060302734,54.83257293701172,54.83257293701172
183,33.762237548828125,33.762237548828125,59.85721969604492,59.85721969604492
184,31.702999114990234,31.702999114990234,59.73539733886719,59.73539733886719
185,32.76721954345703,32.76721954345703,77.78778076171875,77.78778839111328
186,32.35797119140625,32.35797119140625,52.08576202392578,52.08576202392578
187,33.60363006591797,33.60363006591797,57.606075286865234,57.606075286865234
188,33.930362701416016,33.930362701416016,61.470245361328125,61.470245361328125
189,33.2291145324707,33.2291145324707,56.49965286254883,56.49965286254883
190,32.52686309814453,32.52686309814453,56.151885986328125,56.151885986328125
191,32.44541931152344,32.44541931152344,49.42253112792969,49.42253112792969
192,33.05710220336914,33.05710220336914,60.07207489013672,60.07207489013672
193,31.569936752319336,31.569936752319336,54.48190689086914,54.48190689086914
194,33.22727966308594,33.22727966308594,64.09864044189453,64.09864044189453
195,32.799949645996094,32.799949645996094,63.21110916137695,63.21110916137695
196,31.62364387512207,31.62364387512207,53.24008560180664,53.24008560180664
197,32.08121109008789,32.08121109008789,57.78408432006836,57.78408432006836
198,32.711307525634766,32.711307525634766,57.24242401123047,57.24242401123047
199,31.722368240356445,31.722368240356445,59.655643463134766,59.655643463134766
200,30.36046028137207,30.36046028137207,53.467132568359375,53.467132568359375
